country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2024-05-28 18:19:18.359621440,18.616318,73.765797,OZONE,1.0,59.0,45.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2022-06-03 08:51:28.958990536,18.60577,73.749976,PM10,81.0,182.0,110.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-12-23 15:08:31.041009456,19.445821,72.7988231,NO2,9.0,73.0,31.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-01-29 05:54:19.305993680,19.445821,72.7988231,CO,12.0,120.0,36.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2024-01-09 18:01:08.138801256,24.8207389,93.9423085,PM10,,,
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2023-05-30 21:57:21.009463720,24.8207389,93.9423085,NH3,,,
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2025-10-09 13:24:02.271293376,24.8207389,93.9423085,SO2,,,
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2024-06-13 21:11:55.457413248,18.60577,73.749976,OZONE,1.0,184.0,116.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2025-01-10 19:45:36.908517344,18.501793,73.927532,CO,38.0,90.0,52.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2025-05-14 17:11:10.031545744,18.501793,73.927532,OZONE,1.0,136.0,100.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2023-09-11 01:58:06.435331224,18.45445,73.854155,PM10,48.0,170.0,149.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",2022-05-28 09:09:39.179810724,17.6599188,75.9063906,PM10,127.0,127.0,127.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2024-01-16 15:49:24.037854888,19.26777,72.97182,NH3,5.0,22.0,9.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-04-07 20:53:45.236593056,19.222279,72.957979,PM2.5,22.0,134.0,58.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2024-08-06 18:28:23.470031536,16.5038,74.3623,OZONE,2.0,53.0,31.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2024-10-19 00:00:00.000000000,17.6336264,75.9132495,SO2,3.0,8.0,5.0
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2024-02-10 12:43:09.274447944,18.614767,73.799516,PM10,77.0,165.0,129.0
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2024-06-13 10:08:42.397476336,18.614767,73.799516,NO2,31.0,139.0,80.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2022-04-30 17:56:35.583596214,19.235581,73.159121,PM2.5,59.0,217.0,107.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2025-02-22 15:44:51.482649840,19.235581,73.159121,OZONE,3.0,179.0,76.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2024-07-28 02:20:49.211356464,20.832874,85.104082,CO,57.0,124.0,97.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2022-11-14 07:56:58.296529968,20.832874,85.104082,OZONE,12.0,78.0,55.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2023-02-19 23:19:07.003154572,21.51161,86.89088,OZONE,13.0,168.0,37.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2024-07-22 02:38:59.432176656,22.1166054,85.3945546,NH3,3.0,8.0,4.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2022-03-05 13:24:02.271293375,21.941841,86.728318,NH3,4.0,5.0,5.0
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2024-06-01 21:48:15.899053632,20.24079,85.836784,PM10,29.0,96.0,63.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2024-04-21 22:01:53.564668768,25.5586,91.8985,PM2.5,,,
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2023-12-26 11:21:23.280757096,25.5586,91.8985,NO2,,,
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2022-05-27 22:06:26.119873816,23.7176342,92.7192841,PM2.5,12.0,38.0,25.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2022-10-28 18:01:08.138801260,25.6635413,94.0989878,PM2.5,58.0,309.0,139.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2024-09-11 05:36:09.085173504,25.6635413,94.0989878,PM10,67.0,170.0,110.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2025-02-07 22:01:53.564668768,25.6635413,94.0989878,NH3,1.0,1.0,1.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2022-09-14 23:55:27.444794952,20.9360711,85.1707021,SO2,8.0,13.0,10.0
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2024-10-04 06:17:02.082018928,21.869985,85.167016,CO,28.0,42.0,36.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2022-02-21 14:00:22.712933754,11.9309,79.8027,PM10,13.0,67.0,29.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2022-09-02 13:28:34.826498420,20.94185,86.1151,CO,8.0,30.0,22.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2022-04-14 04:00:45.425867508,20.48891,85.84768,PM10,57.0,156.0,98.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2022-11-29 23:46:22.334384856,20.48891,85.84768,NH3,1.0,2.0,2.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-03-30 02:52:37.097791792,20.48891,85.84768,CO,94.0,100.0,97.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-06-06 17:52:03.028391168,20.34652,85.8163,PM2.5,18.0,326.0,74.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2023-10-22 23:50:54.889589904,20.34652,85.8163,CO,24.0,68.0,35.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2025-02-11 03:24:24.984227120,22.06156703,85.47409613,CO,22.0,38.0,26.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2025-10-19 05:31:36.529968448,21.606865,85.510538,OZONE,17.0,55.0,39.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2023-11-03 12:11:21.388012616,20.9360711,85.1707021,PM10,56.0,196.0,100.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2025-08-09 07:16:05.299684544,11.9309,79.8027,NH3,3.0,8.0,4.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2023-01-25 15:22:08.706624604,11.9309,79.8027,SO2,6.0,12.0,8.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2022-03-30 21:21:00.567823344,22.265816,86.174829,PM10,,,
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2023-11-06 06:30:39.747634064,11.9309,79.8027,CO,14.0,34.0,16.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2023-03-12 16:43:54.700315456,25.435774,75.644272,NH3,10.0,18.0,15.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2024-07-19 19:22:54.132492112,24.892047,74.623527,PM10,42.0,296.0,133.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2024-01-21 06:21:34.637223968,24.892047,74.623527,NO2,7.0,91.0,43.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2022-02-23 21:16:28.012618296,24.892047,74.623527,SO2,4.0,15.0,10.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2022-10-25 01:35:23.659305992,24.892047,74.623527,CO,15.0,115.0,49.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2024-05-11 06:17:02.082018928,26.895552,76.334753,PM10,116.0,274.0,165.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2022-01-02 09:09:39.179810725,25.106006,76.469948,NO2,5.0,116.0,44.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2022-02-04 01:58:06.435331230,25.106006,76.469948,SO2,3.0,18.0,9.0
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2024-03-19 07:07:00.189274448,25.747299,71.393989,PM2.5,13.0,72.0,31.0
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2022-08-04 02:02:38.990536276,25.747299,71.393989,SO2,5.0,9.0,7.0
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2022-01-03 07:16:05.299684542,27.215415,77.50873,NH3,3.0,16.0,6.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2023-07-28 20:49:12.681388008,30.736056,76.209694,NO2,25.0,29.0,28.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2023-02-28 06:17:02.082018928,30.736056,76.209694,OZONE,28.0,57.0,40.0
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2022-04-16 00:13:37.665615142,30.9028,75.8086,PM10,103.0,146.0,111.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2023-05-05 14:00:22.712933752,30.649961,76.331442,NO2,21.0,32.0,26.0
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2022-04-22 10:58:40.504731860,25.339605,74.618883,PM10,52.0,315.0,113.0
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2025-01-19 02:43:31.987381696,28.194909,76.862296,NO2,,,
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2023-06-19 06:12:29.526813880,28.194909,76.862296,NH3,,,
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2025-05-11 00:45:25.552050464,28.207266,76.829265,SO2,19.0,34.0,24.0
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2023-12-04 19:50:09.463722392,28.018792,73.292658,CO,13.0,168.0,168.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2024-01-10 05:04:21.198738168,26.470859,74.646594,CO,14.0,109.0,51.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-09-19 07:02:27.634069392,27.554793,76.611536,OZONE,11.0,70.0,54.0
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-02-10 05:17:58.864353312,23.55519,74.44001,OZONE,48.0,116.0,85.0
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-05-25 18:28:23.470031536,23.55519,74.44001,PM10,68.0,212.0,110.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2024-07-05 01:39:56.214511040,30.349388,76.366642,PM2.5,34.0,90.0,71.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2025-03-29 15:49:24.037854880,24.588397,76.172782,PM2.5,33.0,301.0,102.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2024-06-28 14:54:53.375394320,24.588397,76.172782,NO2,17.0,108.0,51.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2024-03-22 01:26:18.548895896,24.588397,76.172782,NH3,4.0,8.0,6.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2023-08-25 00:59:03.217665616,24.588397,76.172782,CO,32.0,117.0,61.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2023-12-11 17:38:25.362776024,28.108988,75.386577,NO2,11.0,114.0,40.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2022-10-14 11:21:23.280757096,28.108988,75.386577,CO,32.0,100.0,66.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2025-02-03 18:32:56.025236592,28.108988,75.386577,OZONE,10.0,126.0,79.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2023-11-19 15:03:58.485804416,26.960669,75.771817,NH3,3.0,9.0,5.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2022-02-20 15:53:56.593059936,26.960669,75.771817,OZONE,1.0,105.0,57.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2024-11-13 19:00:11.356466880,26.9502929,75.730943,PM2.5,54.0,159.0,98.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-01-12 04:55:16.088328064,26.9502929,75.730943,NO2,13.0,64.0,32.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2023-06-23 09:41:27.066246056,26.9502929,75.730943,OZONE,26.0,62.0,46.0
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2025-04-14 18:42:01.135646688,26.912329,70.909168,PM2.5,21.0,65.0,38.0
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2022-04-17 20:26:29.905362776,26.215415,73.070156,PM2.5,21.0,438.0,98.0
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2022-01-31 09:32:21.955835962,26.358805,73.047444,NH3,4.0,8.0,6.0
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-08-12 12:38:36.719242896,26.253384,72.976571,CO,12.0,107.0,33.0
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",2024-08-12 07:07:00.189274448,29.61075,74.283608,NO2,12.0,73.0,32.0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2024-10-06 13:33:07.381703472,26.902909,75.836858,NH3,,,
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2022-09-04 20:44:40.126182964,26.902909,75.836858,OZONE,28.0,68.0,51.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2022-02-27 13:42:12.492113564,26.9164092,75.7994901,OZONE,10.0,77.0,39.0
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2024-09-09 09:23:16.845425856,26.786682,75.827928,NH3,1.0,4.0,3.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2023-08-01 13:14:57.160883280,26.9164092,75.7994901,PM10,106.0,182.0,128.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-04-26 07:02:27.634069392,26.9164092,75.7994901,NO2,8.0,62.0,25.0
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2024-06-29 01:58:06.435331232,26.699557,77.898881,NH3,6.0,11.0,8.0
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-04-15 05:45:14.195583584,26.699557,77.898881,SO2,10.0,101.0,28.0
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-02-09 18:14:45.804416400,25.344694,72.626208,PM2.5,32.0,114.0,49.0
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2024-08-13 16:16:39.369085168,25.344694,72.626208,PM10,78.0,252.0,118.0
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2022-08-11 21:57:21.009463720,23.837789,73.714926,PM10,62.0,130.0,93.0
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2024-02-01 18:42:01.135646688,23.837789,73.714926,OZONE,14.0,99.0,83.0
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-07-27 20:49:12.681388000,26.506177,77.025989,OZONE,3.0,152.0,102.0
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2025-01-12 15:58:29.148264976,25.16409,75.858137,CO,12.0,109.0,40.0
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-03-18 03:28:57.539432176,25.196024,75.855668,NH3,11.0,25.0,16.0
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2024-03-28 01:08:08.328075704,25.196024,75.855668,SO2,1.0,10.0,5.0
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2023-02-27 19:13:49.022082016,25.14389,75.821256,PM2.5,62.0,219.0,117.0
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2024-01-29 02:16:16.656151416,25.14389,75.821256,NO2,13.0,20.0,14.0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2023-04-18 13:01:19.495268136,25.03636,73.883502,PM2.5,7.0,140.0,35.0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2023-04-20 09:14:11.735015768,25.03636,73.883502,NO2,4.0,43.0,14.0
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2023-02-11 05:17:58.864353312,25.771061,73.340227,NO2,14.0,36.0,23.0
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2023-09-07 20:35:35.015772872,25.771061,73.340227,SO2,9.0,13.0,11.0
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2024-12-22 00:27:15.331230272,24.041198,74.780702,OZONE,19.0,132.0,107.0
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2022-06-17 15:31:13.817034700,26.031443,76.359327,SO2,6.0,20.0,9.0
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2024-09-05 16:57:32.365930592,25.771061,73.340227,OZONE,10.0,70.0,47.0
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2022-01-13 10:26:52.618296529,29.931624,73.864511,NH3,4.0,6.0,5.0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2022-08-06 20:21:57.350157728,25.03636,73.883502,OZONE,43.0,106.0,80.0
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2022-08-30 19:09:16.466876972,27.608912,75.153302,CO,12.0,80.0,34.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2022-11-30 21:52:48.454258672,13.1278,80.2642,NO2,8.0,17.0,13.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2022-01-26 07:56:58.296529968,13.1278,80.2642,NH3,4.0,6.0,5.0
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2022-10-21 20:12:52.239747632,13.1662,80.2584,SO2,18.0,23.0,21.0
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2022-05-20 02:11:44.100946372,13.1662,80.2584,OZONE,30.0,39.0,32.0
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2025-06-25 04:00:45.425867504,13.164544,80.26285,PM10,46.0,56.0,52.0
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2023-08-11 16:25:44.479495264,27.33853,88.614099,OZONE,20.0,98.0,33.0
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",2025-07-08 12:34:04.164037856,11.06825,79.07033,SO2,9.0,10.0,10.0
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2022-10-15 09:27:49.400630912,12.8777316,80.0834807,NH3,,,
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2024-08-04 11:12:18.170346992,12.8777316,80.0834807,SO2,,,
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2023-08-13 12:38:36.719242896,26.159933,75.780517,PM10,74.0,500.0,194.0
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2023-04-29 03:15:19.873817032,26.159933,75.780517,OZONE,1.0,85.0,46.0
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2022-06-04 18:01:08.138801262,24.5886166,73.6321397,NO2,32.0,37.0,34.0
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2022-01-22 15:31:13.817034700,13.164544,80.26285,NH3,6.0,7.0,7.0
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2022-02-18 19:41:04.353312302,12.9533,80.2357,SO2,4.0,8.0,5.0
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2023-05-12 22:51:51.671924288,13.1036,80.2909,PM10,9.0,94.0,28.0
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2024-11-18 20:35:35.015772864,13.1036,80.2909,CO,14.0,55.0,23.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2024-11-07 08:15:08.517350160,13.0052189,80.2398125,PM2.5,21.0,62.0,33.0
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2023-06-11 21:21:00.567823344,13.4127,80.1081,PM2.5,13.0,193.0,54.0
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2025-03-09 09:27:49.400630912,13.4127,80.1081,NO2,7.0,32.0,16.0
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2024-11-23 11:07:45.615141952,10.942451,76.978996,PM10,24.0,48.0,34.0
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2024-04-25 14:27:38.044164032,10.942451,76.978996,NO2,6.0,15.0,10.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2024-03-18 09:00:34.069400624,12.864618,79.659968,PM2.5,27.0,80.0,50.0
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2023-05-23 02:02:38.990536272,13.164544,80.26285,NO2,10.0,22.0,15.0
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",2024-06-25 09:32:21.955835952,10.681158,78.741746,SO2,9.0,9.0,9.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2022-08-29 21:02:50.347003152,10.423417,78.784889,PM2.5,7.0,35.0,19.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2024-11-16 02:16:16.656151408,10.423417,78.784889,PM10,11.0,45.0,26.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2023-10-20 16:34:49.589905360,10.423417,78.784889,NH3,2.0,3.0,2.0
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2025-06-24 16:57:32.365930592,9.36399,78.831977,NO2,5.0,5.0,5.0
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2022-10-05 17:20:15.141955836,9.36399,78.831977,CO,20.0,24.0,23.0
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",2023-11-17 18:51:06.246056776,12.952707,79.30394,NH3,8.0,9.0,8.0
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",2025-06-23 07:47:53.186119872,12.952707,79.30394,OZONE,1.0,1.0,1.0
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",2022-01-28 15:13:03.596214511,10.7654824,79.1389968,NO2,4.0,5.0,4.0
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2025-09-01 07:56:58.296529968,8.816428,78.099039,SO2,4.0,21.0,14.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",2022-11-06 00:59:03.217665612,10.830158,78.691849,PM10,9.0,35.0,24.0
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",2022-02-12 08:56:01.514195583,8.728442,77.6962,PM10,20.0,37.0,28.0
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",2022-11-03 17:42:57.917981072,8.728442,77.6962,NH3,1.0,2.0,1.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2024-05-19 02:11:44.100946368,11.0973603,77.3228673,SO2,,,
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2022-05-09 23:00:56.782334384,12.864618,79.659968,OZONE,1.0,1.0,1.0
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",2024-03-02 17:11:10.031545736,10.96782,78.080882,PM2.5,10.0,38.0,26.0
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",2022-06-15 08:15:08.517350158,10.96782,78.080882,CO,12.0,26.0,19.0
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",2023-02-19 01:12:40.883280756,10.96782,78.080882,OZONE,1.0,45.0,1.0
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",2024-06-10 04:46:10.977917984,9.865935,78.022669,PM2.5,7.0,25.0,17.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2024-07-07 08:56:01.514195584,12.864618,79.659968,PM10,44.0,120.0,82.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2025-02-03 07:29:42.965299680,12.864618,79.659968,NH3,4.0,4.0,4.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2022-12-17 00:45:25.552050472,9.559382,77.948828,PM2.5,23.0,95.0,42.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2024-09-20 21:43:43.343848576,9.559382,77.948828,SO2,18.0,18.0,18.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2025-07-02 01:49:01.324921136,11.679111,78.125052,SO2,36.0,39.0,38.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2022-01-20 08:15:08.517350157,11.679111,78.125052,CO,36.0,36.0,36.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2024-09-27 19:31:59.242902208,11.679111,78.125052,OZONE,16.0,17.0,16.0
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",2022-04-04 22:56:24.227129337,11.273992,78.163545,NO2,8.0,8.0,8.0
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",2023-11-10 09:59:37.287066240,12.909494,79.131861,CO,15.0,16.0,16.0
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2024-08-25 04:37:05.867507888,17.585705,78.126199,PM2.5,,,
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2022-02-01 07:38:48.075709779,17.585705,78.126199,OZONE,24.0,26.0,25.0
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2024-05-13 13:33:07.381703472,17.544899,78.486949,CO,22.0,26.0,23.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2025-03-06 04:05:17.981072544,17.37206,78.50864,NH3,2.0,3.0,2.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2024-10-24 12:38:36.719242896,17.37206,78.50864,CO,12.0,56.0,45.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2022-03-05 02:20:49.211356467,9.559382,77.948828,CO,16.0,18.0,17.0
